date,ASSET_00,ASSET_01,ASSET_02,ASSET_03,ASSET_04,ASSET_05,ASSET_06,ASSET_07,ASSET_08,ASSET_09,ASSET_10,ASSET_11,ASSET_12,ASSET_13,ASSET_14,ASSET_15,ASSET_16,ASSET_17,ASSET_18,ASSET_19,ASSET_20,ASSET_21,ASSET_22,ASSET_23,ASSET_24,ASSET_25,ASSET_26,ASSET_27,ASSET_28,ASSET_29,ASSET_30,ASSET_31,ASSET_32,ASSET_33,ASSET_34,ASSET_35,ASSET_36,ASSET_37,ASSET_38,ASSET_39,ASSET_40,ASSET_41,ASSET_42,ASSET_43,ASSET_44,ASSET_45,ASSET_46,ASSET_47,ASSET_48,ASSET_49
2020-01-16,0.045312202896838544,0.012947121284760742,-0.012161358451116466,-0.010189336491039874,0.01814470544933063,-0.03984244214836635,-0.022572105094659855,0.010677902097272447,-0.02901348876155925,0.0587439366128474,0.02051868782934651,0.021918315812981867,0.015254960222078149,0.004912742055543814,-0.03016813484176671,-0.021254615908808387,0.014275022900045526,-0.01877782742466141,-0.021900361814191537,0.025660446018237793,0.0547517192676205,-0.03837548424309489,0.018924960851002856,0.0066071644982655785,0.01346262442600091,0.006339713280783609,0.009766033657119201,0.007494592501333995,0.033296479670518096,0.010618383055031193,-0.008977387762730042,-0.0357608243426606,0.010544476246048774,-0.010857266747665732,-0.018873468909189513,-0.012964749957514518,0.010916728771725125,0.04224898751959379,0.017604687417262576,0.032567272303556584,0.0045721236397724295,-0.014947899687454738,-0.005771666978971977,-0.007360586984251325,0.008278582191556997,-0.003599580505696289,0.0015884597235570933,0.006572471023238061,-1.8062532412539434e-05,-0.0543330926921736
2020-01-17,-0.008102702989957085,0.042792507765182085,-0.00027724269717030193,-0.0035587471173317807,-0.007137140188133966,-0.008643161665257705,0.0067241560316681675,0.00391525878476802,0.0012386390625940462,0.03243474353221374,-0.0037416652122265344,0.04393274837383521,-0.012148857626638166,-0.029204872464446557,0.0829539207183613,0.0006448788058267799,0.017104684840301768,-0.03787988022907263,0.0005847900417225838,-0.007929552481925376,-0.002313451859907067,0.032726105227110225,-0.00021006398206928058,0.004350829525377528,0.014574764352643394,0.005384697004628264,0.04156933972295254,0.020922239217413728,-0.0026793878864625645,0.02378170369921565,0.024571246893480655,-0.002397734460856655,0.0010731608301113775,0.02373127756318781,-0.0007935151155161052,-0.021230749749834202,-0.0007521105163958257,-0.013926667666477393,0.014165276980974074,0.017182918838185693,0.0035816614716964942,-0.045733696289187685,-0.006812755620188555,0.005062445685344885,-0.0033968492017674317,0.0021350629198686193,-0.05127140132285126,0.0676808089959749,0.032655301188181524,-0.005854341738875562
2020-01-20,-0.047994883232353056,-0.0010534160487814456,0.005376604371209108,-0.01611443327532887,-0.021736281361926884,0.04502622997195621,0.01714409975625664,-0.025879744675153773,-0.04005181418044051,0.014966781577415409,-0.010611138099443081,-0.04299018260610721,-0.021011963420125342,0.0010463525606304543,0.03147481106863787,-0.04858710281511894,0.0030272679767847374,0.07903603134240597,-0.034424369421555585,-0.039006154225404904,-0.02900605498387323,-0.03808686685388977,0.05956884755046195,-0.009019105756456603,-0.0021798333321180136,0.0044693392270808265,-0.05590667850979812,-0.02591806520194719,0.04471626253158308,0.02619301968020109,-0.007378657213221267,-0.01707287132321876,-0.014046184316281862,0.018363640523300334,0.003924324491239445,0.019391156145969285,-0.021141424818306536,-0.0014309454044658615,0.01637669206651709,-0.016438160124803456,-0.017619490259841487,0.03684546275841683,0.0030094736641806986,0.009031691355589929,-0.01530666367400868,-0.016644546769545025,-0.006867573271423114,-0.029428655548029887,0.031722595292299,0.05141764247138712
2020-01-21,-0.012970541717046273,0.008341844645733225,0.049058238251874844,0.059335509990612115,0.00038567410952164427,-0.01842061648399676,-0.0013976022821768825,-0.017428766243223398,-0.006979356460674667,-0.024639476199810884,0.00562892909520318,0.010154393429607285,-0.0177494871021872,0.006205644754831173,0.0013188587204977366,0.005757213330615005,0.006867599614893457,0.014001021087933321,0.02055129380901549,0.045154628010055375,0.03399665681022739,-0.002205668669097282,-0.014043925511838187,0.01174237325905998,0.008910317502705477,-0.004116570830481741,0.0300252845092949,-0.0017515657412906448,0.02139178801952796,0.007087688358788386,-0.003908691954092136,-0.014649047402162947,-0.014245627627043029,0.026246923482392097,-0.034364022808383646,0.0043002062002114195,0.0040697088497389285,-0.04884795868812168,-0.010889517558592866,0.014865349204862459,0.0014382372030577232,0.03143945740930993,-0.010029591141336272,0.016289940462217652,-0.0029155464998236766,-0.0236890291194072,-0.05327844874981288,0.016803402844922464,-0.03372417188594755,-0.02122427279718194
2020-01-22,0.011465129372366866,0.07453585256141373,-0.025833722626606107,0.022117841229675014,0.0016822823651993968,0.03464165194889211,0.013371121430248302,0.02925937868787354,0.0041652949409139136,-4.2853841959242267e-05,0.00023687318952650188,0.020626350482800877,-0.009434152000864903,0.00868692904598639,-0.01245075344586485,0.00039107235584087896,-0.00039241199842649703,0.020412042726876963,-0.005499176408877981,-0.010017466681975945,0.0216532182062428,-0.0454255167757646,0.013847575276206812,0.013890032184629472,0.020860948533346,0.002441163813686984,-0.01372600103939019,0.04782409109035737,0.030449151858598738,0.013798456227212772,-0.0013269815341131262,0.017863871013493533,-0.02709602159813226,-0.006336621271351992,-0.004606975175281242,-0.009372315010231586,0.037194598159292824,-0.007563027479450486,-0.009014153850516723,0.026259323104022576,0.004147662101586294,-0.02453573999135841,-0.00530805307110545,0.03012389581074996,-8.651474499085329e-05,-0.0052880676128267,-0.004010243097176351,0.059483999721521796,0.04877985533284492,0.0008631063284113812
2020-01-23,0.048109229002872345,0.05763828946604826,-0.03788395877858252,0.06272272711351556,-0.015492798191768999,0.036488150688194325,0.027673253153136117,-0.009619372967824818,0.020996105416747707,0.0438408901742173,-0.0020745449417867374,0.005785899073704281,-0.03995995898794555,-0.006141918960898485,-0.0015984916145685914,0.005997275357579203,-0.012216313641258362,-0.006856561505544183,0.0068594190651181264,0.007080654024159061,0.054806720121467575,-0.07075741149351662,-0.03740296826084657,-0.010997271267164984,0.03371428331648905,0.01695573446340842,0.009937933967344183,-0.02936233208959117,0.013044396096261745,0.022631441092874054,0.006013596571983049,-0.0020567125949438932,-0.04700436853066228,-0.01872158954188064,0.05119233042526315,0.03089058092467749,-0.03562610494174265,-0.0017497768985213923,-0.010085853284259809,-0.007374146461271208,-0.009604000193588444,0.03732473398025159,0.004141887213368833,0.031637288454585515,0.0053448089049783695,-0.010116495721102826,-0.013212824471112992,-0.01594787742101037,-0.015248667157074555,-0.017083028574817326
2020-01-24,-0.0009431720313086158,-0.011732218068215242,0.00421463677589446,0.018637106667583826,0.01362121317866373,-0.04373811471015849,-0.01863157302374541,0.028334524195260155,0.011197639055831017,0.010065820778207118,-0.013602050135279715,0.0022231415175527182,0.01083977493300315,-0.019824004090265142,-0.055951173954332044,0.026169896140199742,-0.00858128612586396,-0.02286315648085144,0.02103662337477361,-0.01661617010090853,0.0007433320266159778,0.05947702440592775,-0.03373530614484653,0.031535987774944665,0.0006567804975882015,-0.009590104048086037,-0.005714976179517451,-0.045936712171414984,-0.006530631437241296,-0.05619912289963994,0.0032650917698716065,-0.00110921534917139,0.014821459360785914,-0.0038802200045366117,0.0031139048188881567,0.01942704102278406,-0.008043318464049003,-0.027637034825873128,-0.008622177109881507,0.006825265901392161,-0.008934554265363931,-0.02257976465926602,0.025063509345338755,-0.03193159853600768,0.0082755174964465,0.0028699199744622317,-0.014455133847684043,0.059891227467534086,0.01997992644987013,0.0032612138021510164
2020-01-27,0.020887039937137534,-0.03241673121776603,0.010284187166140886,-0.043286769666379385,-0.01731730546801371,0.026072693398438894,-0.011302301239407632,0.03408280882022834,0.0022452493648769645,-0.02511909757034994,-0.018789158734305467,-0.0030502071861235767,-0.013667242661729787,0.029985536378458424,0.013083716563852944,0.011654107932486862,0.027442802696659253,0.018979529999844588,0.006266350424961286,-0.01774900949926554,0.01617484729264574,-0.007169142374315039,0.013563952825639653,0.003104337475374373,0.0013346928439864198,0.0041121411920801276,-0.007566690649323523,-0.024221734279615152,0.017812304446007364,-0.010252032184853507,0.018784295332063612,-0.0065355856947078815,-0.013762646157951143,0.011609271222635277,-0.011398102730443636,-0.010582688880573067,0.013026796263984331,-0.03416642134744128,-0.0026861771723358427,-0.006321753728097198,-0.014656872492302256,0.015977716695585804,0.014049053984064025,-0.019072094359325182,0.0031779934073491783,-0.0003363354371727855,0.00018546852517589837,0.01861542025810046,0.01750804664280277,-0.03466351735154206
2020-01-28,0.0006184579586686952,-0.031103548706235086,-0.009512309124716196,0.09571067276348696,-0.011363374829644552,0.03666556260833537,-0.008360717071936169,-0.049532656218673476,-0.01639081182067858,0.01919247892131504,-0.0076383855554039365,0.0045184328485574875,0.00514099999885412,0.008470786173800343,0.04102285286874177,0.004200337995875652,0.01399560061226356,0.04077605171125387,0.012980600254816467,-0.04921146667131236,-0.0088795338696399,0.0015211644290054553,-0.03272144301886084,0.0145291663009179,-0.02367379202136791,0.04729837476812931,-0.029821922842138176,0.0012943842257727473,-0.0813188825097796,0.01669685444887385,-0.022502432905550845,0.003580831284871924,-0.05205879000438542,-0.015386942847286712,0.019320820494819074,0.0012020302392160393,-0.015417723449259861,0.0170910387090007,-0.0035345902301158936,0.025544210190550247,0.0070053775530576085,0.04618421526552193,-0.010939994494004233,0.08701963374893183,-0.015000364802991018,-0.03882902163416664,0.05479090838500201,0.005195138825589778,-0.02634318012111225,0.07329547192103775
2020-01-29,0.03353557103579024,0.0002616219938723576,-0.022923743383629423,-0.06551241716891854,-0.006599316769126513,0.015013748722728877,0.0014636265418022443,-0.018596505365666302,0.03722561870759661,0.01440224539731364,0.0033006465482612445,-0.013069529619122569,-0.01328854497764837,-0.009968480466441627,-0.054562780876847315,0.048025669943436745,-0.008112676014272452,0.002876052247797612,-0.034012626757288035,0.012750111666594444,0.028981041347111026,0.06374363914517842,0.039080901812647825,0.0076862661214973675,-0.008031850656164363,-0.013947152224551234,0.006003844655551558,-0.019668116304436056,-0.028236497033981595,-0.0008421382964430707,-0.00971380100493601,0.011703790289915849,-0.036675539219296664,-0.018655867324852596,0.0004025939405266919,-0.018527358463587416,-0.00879282545016997,-0.03286287797774167,-0.009339567275670405,0.020831320182123688,0.013172682860845789,-0.006764890963596114,0.02071129935647915,-0.006435185149496386,-0.01087668694813846,0.02635826573696977,0.0965219903196174,0.08090010130792055,0.05234972347902833,-0.0504020911259543
2020-01-30,0.04480272567011212,0.08108857562523672,0.027104836449873923,0.07668084038826409,0.005089077991399287,0.012163580394306376,-0.00029922334337399985,-0.004665967684025002,0.02413274826336211,-0.040544081693885715,-0.04187010749909001,-0.009070135812482179,-0.011796877410220761,-0.07077962406464186,0.05260183796975332,0.08062682706303707,0.020743092593120314,-0.005579160913870248,0.01036683835660338,0.005627778678387347,-0.008734332890415383,-0.04848386210850931,-0.011960067739256054,0.01137186030696458,-0.011128345926257726,0.013175068231839478,0.01097294890433452,-0.013130945180996889,-0.008686030171036797,-0.037015658567207003,0.010245179030996712,-0.009618664183501803,-0.014742701534440565,0.03402979467751557,-0.016544077414137933,0.03063038811667855,0.025901301711492936,0.006859744412433367,0.007270633622930019,0.00022126435768592107,-0.000905643363539826,0.06462388068520211,0.004496762115918885,0.009032796945478094,-0.0065418357352123695,0.003411930393918977,-0.025454997272983292,-0.014347992303978076,0.007216140396062698,-0.002850958039291844
2020-01-31,0.02645701365651989,0.03822634630672418,0.014410315622232175,-0.007851575979807807,-0.011413243662365203,0.049126704308467245,0.025858083302366924,0.04504119899528987,-0.04821879597013644,0.015427025695117533,-0.021996510740461533,0.019525479844385744,0.015415614988897888,-0.028191979578311283,0.01949470153661757,0.002496985291346237,0.002430270208118556,-0.017670379387833213,-0.004060275436604148,-0.011769486732647093,-0.005383977377728326,-0.02478026396150111,-0.013793175256476694,-0.024546101085552906,-0.009579376061501523,-0.04480856684081179,0.013628872343102838,0.04038564201041638,-0.001578754473264874,-0.005156348740914737,0.023371474311976337,0.027513467238921587,-0.011343468386696181,-0.02439456727205577,0.009748092215334023,0.012645273294504784,0.015927347141492708,-0.028504016168051947,0.00232691550679351,-0.018541245386649825,0.004101336542736711,-0.0007150249627108735,0.016751658149052866,0.02043469015983662,0.0034274189653980634,0.016539279156327635,0.019475499999834604,0.006322207937199606,-0.0405090616232853,0.014695169244792658
2020-02-03,0.03839758967863219,-0.05832201399703646,0.03298282860457523,0.008967238430953239,-0.049517295543377325,-0.025074812041782114,0.010901567842496289,0.027510236965333824,-0.003166526105472463,-0.01275030724403736,0.030917962141838787,0.02700994419912523,-0.006277691318858119,-0.01350925549412839,0.0010261826209856635,0.00042170372484801814,-0.006655385580009175,0.050178562190921004,0.015702684705562613,-0.02411455215890852,-0.03523378474067436,-0.024063251864953478,0.02973200480975907,0.03534725409719041,-0.028019281226438146,0.05368244818169309,-0.0044423996350329824,0.016083722665817715,0.03460429890191591,-0.013020195417789433,0.0013487022691635287,0.010744721625186457,-0.0441721178527939,-0.01009752518186842,8.068138197628739e-05,0.017848348750199656,0.004610821076160786,0.000872231270657684,0.005475981036836952,0.011587568701032613,-0.001403593176037434,-0.029417018636900185,-0.030518538415028742,-0.013146466418634536,0.005559508398042983,-0.023236032077464813,-0.037078254773297535,0.018315388533961068,0.026409846938399668,0.03496024317871464
2020-02-04,0.0024554988321579116,-0.01664107004813448,-0.018112971512789896,0.007052050391572254,0.00606253967024609,-0.021865709470185842,-0.002387920382943818,-0.007879908659077436,-0.03652224673802758,0.0060352722978049885,0.004375830915281054,0.007171082529682552,0.011673015909915924,0.0037165504133321054,0.012144438077709575,0.0015008346120225508,-0.027609417604643614,-0.011329527752085592,0.012581380785594369,-0.013896824090641054,-0.010439200764231868,-0.009800776865846485,0.07197799169983096,-0.021952194286385954,-0.027664717127711225,-0.04314703346008171,0.0049422912733605405,-0.01729570257335033,-0.008549791703499251,0.012274979829286232,0.016231512067503093,-0.012950889056782445,0.056623025283970646,0.03320576670718129,0.03359854911694336,0.009564958982165788,0.004482801296400686,0.00502954838357026,0.011219680848970275,-0.03338911945257333,0.01368656419726363,0.027409655070027874,0.006059489399865005,0.030250368560566964,0.0050187495651441115,-0.0147020518804343,0.01457933765155096,0.018241849218153496,-0.02111287750851614,-0.0075069014136354955
2020-02-05,-0.03834326136584091,-0.003966331845484077,0.02008417899600205,0.0310597674888958,-0.014694532488099219,0.005856406532455708,-0.008486734763655827,-0.02520304089665409,0.03148709430679733,0.027581986906540897,-0.019559932828766686,0.005644940133387698,-0.01695984374318415,0.011655382214384571,0.022045867728146953,0.017442469188090347,0.02390630805568796,0.012139769657513773,0.003767758851245837,0.025537244705823754,-0.007345666608134351,-0.027271990299320866,-0.04603043518828393,0.011101041555558354,-0.03628719394212049,0.01259381602419382,-0.0019334947857496724,-0.003908203365649006,0.05181643429275775,-0.04146612119488972,-0.03850537896341524,-0.03263206997363386,-0.01620814758604295,-0.0038652281957309714,0.032092865801513354,-0.035262967647083844,-0.04527309899470958,0.009588360957817055,0.014074455756327117,-0.0015299569043344056,0.006568173370892367,-0.03281938424122718,-0.004971467649780415,-0.012649343637288606,0.03221601794206498,-0.01758771853225653,-0.043232028050590364,-0.005893381459697719,-0.01893321502756837,-0.017121498581242126
2020-02-06,-0.002372658370469686,-0.04112557899693131,0.00413022705453421,-0.04989740685603323,0.04822210140195255,-0.005944766850706481,-0.02625449987709064,0.039923398217145384,-0.038858679238507714,-0.013272973801365657,0.01278665138436095,-0.01383235640513162,-0.00869918461943289,-0.05654475558457556,0.018441636096420754,0.08163021493986293,0.012924296354320432,-0.022487615085608103,-0.02428725252040372,-0.03420612185042021,0.006655079157477244,-0.03021440657976065,0.0003541119306823442,-0.0441155242150518,0.005579373417623239,0.01303899719998198,-0.025389864326108506,0.001718181271547731,0.003186694078061216,0.012951256509974519,-0.00626191094165004,0.024161721609914408,-0.03717917926119707,0.023128225682111394,0.01701502140881094,0.047250379712243475,0.00938134989682802,0.023394937376127852,-0.007312270173341752,-0.02726081057809366,0.011121569835985768,0.006936809272502352,0.0019617975836407004,-0.058761157152911886,0.007703874798048386,0.006869578989595568,0.05145423473389812,-0.011665479644194643,-0.021391494649784543,-0.024382169576852703
2020-02-07,0.04430305398475028,0.062065492591318036,-0.020129524392171746,-0.045030632347332504,0.028806862940435708,-0.03350429854505965,-0.010806421542325414,-0.02572340974869646,0.03577168692817152,0.0018409516839218898,-0.003986572281307442,-0.020203066837234485,0.0159182624008898,0.030215514721619156,0.03290908641178668,-0.03833406758421313,-0.02566332681433182,0.010053749542234118,0.010699316079328839,0.01897606166378225,0.0586435239881119,-0.006527672610546932,0.042764134547861855,-0.063713472768522,-0.022952102425867517,0.010925161111831266,0.005928111889028508,0.019244042070832686,0.05396231257608642,0.0014135469429879181,0.001445212637601504,-0.0056699317453853485,-0.005559869110298501,0.02622104708391451,-0.003641825229312434,0.009552911212170487,-0.003623383619942796,0.004431707139275069,0.01067644624314414,0.008765813177744585,0.02000395589957231,0.0032190384597273803,0.01609900699788532,-0.04886217720599861,0.004001730242257014,0.00882633970924817,-0.02295644912711994,0.03666096061581125,0.009735035308904981,-0.017935664444508812
